voter address, voting power, voted
ca1qkn2nt4ew83hn6cpj83h0n8jxmqdg7gpa2zzs6rcv7va00ayxqr0cxejg96, 156256, false
ca1qkn2ndrm09jty8eyujfmpgw6t7ka8zd3r7xzq7twl2q0kklcgtf0cml8xh5, 627276, true
ca1qkn2h62wrrsnq09tf7mpt5grgsdu8klsxpv4jk436h4rpl0tt3cuqrax604, 1733, false
ca1qkn26f2xlez4s6w9k4jywdwzuyq0d0znpppc4u8unsy5j66sd76xyx2kefv, 8052, false
ca1qkn2aakk54tp8pcpxksfcxhp9886jus5eg7pcsu6r8ndj5xrf9xjklt7242, 22384, false
ca1qkn27vnk5ag4w9wxkancq270j7psujq2hxmpr6ehdxuputyq3ex4j92wgag, 50153, false
ca1qkntydnfeur68yamfv0nrtvusn7kalqg3vv7vas3rwrhcg3p9yv3k3nrtxq, 361, false
ca1qkntydu69g5yg6xk3kmetavpy74yqk7q62ushku8n8x8sn0zxp9m6cr0zh9, 3604, false
ca1qkntxhkggpct3xkt5j6r76j7shqad54925qaxk0zma6a726uhysks7zjqgr, 717, true
ca1qknt80dctclhzr6nucxzn7hayvkqpqy3myt60g532t9gylcnwadsuqct5dl, 202, false
ca1qkntgf6rzvyxrtf006glve9r8efpf8h9y6p7ajxylmtvvdefrr2zj9znpwy, 708, false
ca1qknttur80ggww8rqyvxzl447q4d0p705emyuc9tuqpxlwgdu2dfvujt52ve, 4924, false
ca1qkntdfwgdmzqkqcjrncevmsr6vjtq8wcttrat929ac4efu89870eu5mfpve, 554475, true
ca1qkntwrvt8vspvu7jzkwujdwwmsn9gsdlg787st2qvrcll320cxycgx8z2mv, 3863, true
ca1qkntwvk2ypvgg55f8a7jc6gca2vmnrluuwxrktmtvg9erl6wejxmsdmdxmn, 848, false
ca1qkntwd39muvqsmjnwuheavj7ywnhav5j2jfa2av5lpzl2288r2pmskq35wz, 540835, true
ca1qknt04axazj3a5447ed876yymkswyg6xcxsg0f8p93uhywk5ldxhvvv94nx, 74477, false
ca1qkntsq27pv9e8stn0sm9ncxsqhy09vrttf0tmshfcxakvpjk0r7nyukrswz, 9082, false
ca1qknt5un3cle6338a0p89u69v9w8mx3t9jc9wrzlr4c6mqy0wke2gxhhfvxy, 12007, false
ca1qknt4l3vzkrzpc3mgllwyc3algath9v68s7juxxtk4km2c9xamm7g96w7sk, 12736, false
ca1qkntkuvw4cc8uyd9wzth9e60flc9t23am86yter7u0x0rg28he432qn0lmv, 712, false
ca1qknt6y43f87yf7ejtgd0v3twudztqtu034d8z6tp4zwrmwcasljl7c58lnl, 379209, true
ca1qkntm3v2da9ptd2qwhrpzm0mkjemgxgr3jxa3d7x5gevqrn9trldkz0t7zd, 980, false
ca1qkntuf8e4yq86emwwjguzee9kjr8jnxsgry5wv3rucg3pdzsdem9vqlr9pu, 3902, false
ca1qknvq9hqsggtgfff6g40t93zckhr9xwu3lcpnppfvvhfslqtmt592wntxh7, 93218, false
ca1qknvpdcy9fnufcc62xjc545adqgz7kez754xv2zh35ryfh588s6mzc6xass, 56, false
ca1qknvrgn6hjn2et6efwet6kfvfa7xahxkrrleeq392ztkrcua6urw5r5ft0j, 68, false
ca1qknv9tuauqnlj4c5fcwncxvdzvycl7q0fjd96kxkuu57zut4wphejacyg2z, 2109, false
ca1qknv89fdqkr8h9yeeed7ljyetplv0047zyznwpvckzmg6fpnc6q66q2qutx, 54, false
ca1qknvgrg5r2x22t05l7zvurwthz5zf9kggn682qugmyrtpj4y9gynzm4h02a, 59223, false
ca1qknv2zwg6mxhuhngwf2wdrng2q3tmgcs9dfsjkvjdf5qclf7ykq3vcw2qmr, 3910, false
ca1qknvd4y4vp2s3kch0cmz9vp5zftd5x4750pd7zzq83uzxgfpew46u83nmvr, 1530, false
ca1qknv0n3ngpskgf4xaj5an73fcnmmlq5d9emkjnlgsne808ta8ap62urde06, 1923, false
ca1qknv3u2sp3sqyljrzn9upw2wcr4cvtche5cqvjhv7vag72a4mxk9wqgrs0k, 15550, true
ca1qknvjccq5pfygjc26c5eh4alm6u4sr9axjay9vek9s0fu4q89nzgz2hq6yj, 19969, false
ca1qknvn4pvv7g9chdayyp5sz7262acz0h4k94nsynq6k7q5w9hx3nzcwyn0pp, 27625, false
ca1qknv556d8q8mhyhe9fdlw8me2l05d4pfry2deljqftftu63lzhnjqj4ugsk, 1904, false
ca1qknvh9n68gfcjfcksx5ajuq8rj95jckrz9a3s07a9nndp67c0f94wezgpdw, 7762, false
ca1qknvc9w99ju5rp6wxzhw24ved0x904fd6kes324dzmvatvlhmk9wuk3a68z, 25, false
ca1qknvc87kkp2k5wqst7j4nn6dt4sxnphn5njhjth2fll3wegyuekjj8j08r0, 27, false
ca1qknv6knas72vp229t52krt2lpj58kr4txt8n9r46g0zwm60ajd056ma2fny, 521, false
ca1qknvmrjukx4q63857yeh65xnzqmfyjr8t43md0hfhtdcupvpg3j4ks0qphx, 696, false
ca1qknvmt85sad5fwa86cttauv3h95vy76vrfyu85jarmps0h27hfatcx8zw2m, 502, false
ca1qkndz9w9uasaa3u6v0nmnnuh5alyvn8hs6fgxr7wfhz746tchmln6udf2s3, 1419, false
ca1qkndzkhkg0p4032uymtezgccs26dvpczsmla43d9dhxey9chtppnj83m0q2, 1970, false
ca1qkndrl6rnxxk78pgphexyxnvwkavvfz2syq8dg9kwfy73usrury07va5f04, 249310, false
ca1qkndf6w8rd74txkwmlntdphe5fveves98pusdwyv6k47l6dtrfcnyf2mdlw, 929, false
ca1qknd2v8c042d380aa7mxxrkcymyzs48ntck3z60fs2twpnfnledmudkchue, 1689, false
ca1qknd2jqvnkn7ppc7wyn577gl3fz926qan9uhtn95ughmk3avnkjgg989hq4, 502, false
ca1qknd2kp0empnn9jnu3lhdvn8s97s6d8p46vm43hmx8mg5zsvdcjmq6zdj4q, 27287, false
ca1qknddtalzjpw6uectgxg6tgrsw8cd86kv7ggeg9y76lmpmaj6gtfvmeh7l7, 3815, false
ca1qknd3ekcks5zjd8wvgdhq98qg4deg7s9lljarcu5hcf8nd0e2dszy8ytf4l, 27, false
ca1qknd3lzw5p60lf57f5r4s6p7j4v68uml0u68weqwufmzlek2g2hpyt3w4kg, 10293, false
ca1qkndjmdskg9f2xzk09markuyx7ncmf7hxm3hgev2z6erxyd3drtqs7cnmkt, 24663, false
ca1qkndkxxrm6pxhcrcnd6s5l6mgjvls6sgkxkgzsr5pg5y694xsv3yv5qcpe7, 3008, false
ca1qkndhd5ra6md6gwtxc74tmu3386d8v8uf0qkk4j23wwa4dnflt33qd0e653, 36554, false
ca1qkndemwh3myzq6ypth982myr2jqumgg6767pmxwwk74gp398fjytg2a4tgk, 45540, true
ca1qknd6f890n2jxc4mjq0qwdkcrr5jrs7jss5xcaq39j64zg93np3pz5q4m93, 500, false
ca1qkndmuwlmmne303xdnu2ksjjsdrlgvtpv3dl7v9qxzpsc43g8jvkyhlg8c7, 25252, false
ca1qkndlqy8wggezascn7hkl27zleuj4w4q3e5les42whu68fxdnqcpqm667d5, 16355, false
ca1qkndlef3ypr5zhfg7kz6wrdfhs0m6mcchw4dcdwzqp0fkyt0z52rywuk8tj, 567, false
ca1qknwqeepgvf7n0u5pcadtf80cmaqr8g89f7utt4gdqxy3c7wwrctz38gwax, 1086, false
ca1qknwprp2ata4qs96qat7adumqk5y2tflyrxlmcq9eggj6rtfm48v7mrx32a, 9999, false
ca1qknwp8nnv45hw3a35pwaa7afxgfjw4pxkqfw2p84jfm7lmv66y9yc4mmcu8, 6909, false
ca1qknw8kp8zzfavm3c965z7w3thmaknyqwzzg2dehu2ulsknll78sexxu4hjr, 3017, false
ca1qknwfkuxdqkcahxehj55q4rwqt5ksssrs0k4cna2fml8w4xkkhanujwc3dk, 110495, false
ca1qknw3x4duly0tufnsuguy7jc9epukec4qzgpkmu5edwku8j7qdqexrz86ys, 2019, false
ca1qknw30swtcf6m9jywdy6k0gaufq95hl67hj3dg9hma69q9tl8gp2sd32vl2, 1472, false
ca1qknw3j46jsl2aehe2s3zuuarsv5klh3dsfxqdl472stc33qgtslrw44jff8, 959, false
ca1qknw404e3g0gske7nrttmkffz6f3s8lm6gcnke2ep6450anwd3jlw05vpy6, 3979, false
ca1qknw4jaey5j34ydjpssxs6p6frjyc3qw44506c88hf03udw0dhjtcm0s9ll, 11238, false
ca1qknw4e7pqlg2hxzgzekjma4ju92nt4fk5r8ca72jcuzdkq53uaf5zdgmr84, 103834, false
ca1qknw7lvhl645zw28f6kawsfylvc850cnrjv33v3vqrh45a63nmjmc25zetl, 25014, true
ca1qkn0pnfjdhy8j5slg5wkxp9umd9r3stuh00n7uh46qsz2wusa2zdg9gw7nm, 1590, false
ca1qkn08tau5mjefkcvj4am5w4hk7mxh9rx7f8xsq7rld8ejk4hjymrqmtpej0, 5800, false
ca1qkn0fru30gjfuxz6d4ljjcc56cjv23xlzlyd0km8lu60d6xrp4dx6cq8e8x, 1390, false
ca1qkn0fdrmadazsduwu0fdw9tr4vpludkjpnks8cj3dn5zd6drgeq3gfzzvds, 117284, true
ca1qkn0dg23j4z7xjsxds9zt278uxnq5ufy5hfkds6t4shyt4mmt7d3j4lwlah, 49, false
ca1qkn0dwaudnzj4zrt0fe8h2u76r73h2zstr5jl4deuqvhx8rrque5vzu6e57, 1499, false
ca1qkn0d64f4ja4jytsuqm5lk5tklfunu3unpwr86l47cvv3qnwc0ka2sccpsx, 14567, false
ca1qkn00pvt6hkram47ahyxt42d2um3dfym76yjvwqds9hu357r8gqqvm05jsz, 49156, false
ca1qkn00sc93xe47zzca78c0hhe2zermt82scl59xenadhy9c56lvk3xc0mzyg, 16486, true
ca1qkn0j5vwj6nq9869pvz7cm4cjl4wgrpnsp9ge0944ky43upn986qc5p9tt9, 1690, false
ca1qkn0k5jelh5tkxspq5lptd4e579h9wxx2mu4yqfepcct5z2njvhyqhnc8ch, 100, false
ca1qkn0e6tcwqr4tggn2a9v6jwluhyhw2d4enl2xde4yz3fql8p34gc570hakq, 9943, false
ca1qkn0mydv4000e30747ncnl5z9fumax5695k4e6u4k28prgwr3rkrjmnkwpj, 1571, false
ca1qkn0lw5tduaauxevt9ltnnxjjkh7ekhpc3m9mg6kjssd7jr4q2naxe0avnj, 1837478, true
ca1qknsr8sjmzdgdzgx02m09cn8pye377kecdq3qw5d2ky79kehz082unv882q, 106, false
ca1qkns8pv968d7u0980t3e00awy4klmdke2lstx5mp7gygjelmt4x4gxzryyy, 14537, false
ca1qknsftka5rj5r9jckstn5u34et3qtmwe4qagnjlk3vfnqkrr5mqzyx5paaj, 116, false
ca1qknst76vsa877y4kwklt54lvxwcfc3zu0a5sddja3c0apq8k37m9jzscvtd, 624, true
ca1qknsvmcdj0a438jzvzzhv4xf5xjyl6s5hu6fvpdw8xmerxccwk5mqm2ycsv, 4086, false
ca1qknsd9evk3tca2s9t4kq6d0ldc5jwphr9mjhyngp4nl0fgnx2hx4z9jfzj5, 401, false
ca1qknswxty8a5c428gv8mp5mf3cu7af3pyvtuze5l0fx5yqnn29p6ukxy5yc0, 3046, false
ca1qknsjy6gsw54rhv4t4dzdze99j3q0p0e0ra45pl9ye09f2n496ql5mmv9np, 11033, false
ca1qknsnmlpjr5yz0w40u600x0ksp8khngwkwjuwdlxw87jmkewnx47gs062tg, 1069, false
ca1qknskenkz5azaasma8nrfrvsquhjt3jal6yecxqkhm95z4ehqmjuz30a6dg, 5466, false
ca1qknsejjj2yl8xrta75nvq2cckggqmyurtq3ukeujmcrerqzd4a0sus3jv5r, 13149, false
ca1qkns6q6gpu4gs6c4dutceeezzxuq2wp06nswesl28qv959pedxpl5tjra8e, 9011, false
ca1qknsm7tsy5g9m89rf74g4fw284lalfe9gqx7v2v8ys2try2yeyamch3qgkh, 26, false
ca1qkns7xvmcv7lj5tv5hcsrlrql7r8sxvpjn4mdksdv0tgjx9lndtwgqvc56c, 35830, true
ca1qkn3p67l3a09ktvfkxsjcs2rqmk79m5gfrzxg6dxsn44c8xddv9l7u8vgyg, 10966, false
ca1qkn3z8gswknkch57g5k6vhvrsdt7uvzsn0u3jeztldauc0rwjjp4z2xemtp, 502, false
ca1qkn3zgkp975m8anftrm2w6kvmcm74z9y0kku0wh6hywdvxxyg2fl588r0p0, 5995, false
ca1qkn3rnsytjtmpsqsfz8zlrnqw9t5a3hpymjzpyrcj5wmf2t28xvewrx7qwq, 4510, false
ca1qkn3y2vd8qthd366aynz2dr7glrywupxcmg77qdmc5hxp986mr6m7mmux5l, 22010, false
ca1qkn39k5lkcwawjpcyemjtwjj74nyg8fg439f3kjq6k5gufh7qs2d6uryren, 8422, false
ca1qkn3x3t6petfk4kvh0tetp87yky0eeyq6zaj3eaqvcemr3pdsmwnwlk797v, 9349, false
ca1qkn38x5zdeys5ne4q5jjzrdtrwp9pvntvf5a2z0lfh2e7rds9dsc7azcqdu, 1655, false
ca1qkn38dh3yy7mkyg84h388de4w89jvws2uc5uxpcez7apkseq6v9aq70f2ln, 3266, false
ca1qkn32mx8z9zpntjeyud2y5wrc2p8xfdtwclng856z8zgpy4remejgmrsuqr, 100473, false
ca1qkn32u82vsd5jvmsa5lfznpw95k8tufdc27rt32zshx8n6tynqrtsvyd42l, 1040, false
ca1qkn3dc9ypvu8n33lus4r6updh4u7dc4thg37amafv6pmgsq4jzllgwvhp5t, 10338, false
ca1qkn3wpe2fc9uea2epva3gllh06lc66cgchhtsv56tw4zu5ghznzsw8cefdj, 82, false
ca1qkn3w3j7vdashjcql59hlf5yvnwtj9ca7vs7lnsn3xvps8urs39hszk7q9z, 18360, false
ca1qkn339q80762skwwqn2elu2murccx5jty4xfu8eg4kxrrj2xm7nyjh6qdm5, 48, true
ca1qkn33mkg4nux5k68qcrvwcv3kglzknk9azm5exsuzmfczrzf3yley8fktmz, 3271, false
ca1qkn3jmdey98tf859ycdnvjxyvrerptysjkag486fss7dfyqzdha6u839pyx, 1820, false
ca1qkn3j7ejvdjw0lacs8fuhml3cz3y9hxftwep9wm0fvyq2g93fwayksqh62g, 20602, false
ca1qkn3cf9nn5j5wepw99araagnsw3kjfa4pnxec403jw79vmp7nc6uyafn7j3, 2222, true
ca1qkn37quxc98fnajn3tctxlw7h8k84vmcgak0k845lp29phd6gcjmkn5umnx, 43600, false
ca1qkn3l9uk0hd4lgdzrr0vkmfzcy3dwknnr0gzkhdgzfhs5dsp549cvp7jvam, 547, false
ca1qknjpp4n24s3aw24rygayvdtwm9mvatcpq6q0wcp5wr4z5gjg3ytws7cmwh, 376, false
ca1qknjzfmp2mu68juw4sutg6xdxukyhp70en6a5na7rlre30j87yklj2qatfg, 22839, false
ca1qknjrqmfqjkajf24gm3j2azdsyt0z2fndj4r5swnjwvhepkzmvweqkxqrt9, 3007, true
ca1qknj98t7l9dfdne47r9fvxpkw5ncngx26lms82zpe2tjwmzld7efwaazxvh, 805, false
ca1qknjg544wctkzhpd0747pgrq6etkcaeaa3vqn8kzqnhvc09t6tf0x42mvt2, 894, false
ca1qknjvnr39zkyd0ve9704n34ggucfmxu8fall2gw6gel4g99d9t225s9n3zn, 8894, true
ca1qknjdgkfhgg54rxq37qkg7pakjwfxdwycdufa9trwjnkdh0jkw2qv880mgw, 42923, false
ca1qknj0tf8rh3xxypd66sxm5sudkacz8zwsm0vez4zzwjl5ln5vymv2hmgj34, 40108, false
ca1qknjse3xn880wv48z8fuugflz82gsypuklemat3ll7nlnq02y6fcqq90lph, 738, false
ca1qknjsmsy5a46w8v68rnvn9rgfr6r85tf9gqkuzeuhcedw6szjle9cwlvekj, 724, false
ca1qknjjyvas4t3urezzhwum367q3y98ja8zuvntahdp0eamwef7vmyqrdvdxr, 6924, true
ca1qknjjt8rs87ldmeuzr3wmcev32h7m8hfm9v93sjg3smmja850qmf6rn7l6e, 115, false
ca1qknjhh5san76fwc6q22rja975yd2k9yzqz8jemmazjw778glv0aqsgdq48m, 1646194, true
ca1qknjmy6f8crt7xr3xpyvlp9zahjuhuqmujllpyl245x26ht9hw88x4h58vp, 6752, false
ca1qknju2cvtk8v63wxgfjv62vegqu5up9wr7jjvqsmn8n7ds72dfwds8hhvgx, 506, false
ca1qknnpk5suhvc07vcsgzalq3ewdrl9e9675qyhxwh4p2cavymv7lrjq66qf9, 29104, false
ca1qknn9xnw9padevuwaq7mlcnp6kmyqms0vm9rg3arau7gx958e0dn5wh4tjt, 6165, false
ca1qknngy9vcwq3uv44hspgvpvrtrvraptu9272lzmur3lqgtrxct0ncjag0w7, 1399, false
ca1qknntv9eapvyezmvfchyc4jxankauft7ywtmwvhndsjw3r9cyu7cqlqfkzd, 5853, false
ca1qknn05nywax2w2r30km6hl6hxzdm8zajfvzpae9r8su03s90g5luq0satze, 45, false
ca1qknn5khc9pqudafhxr08smp8qm4wl7xf9r4kky0gqww49swn58hyx4rsf0r, 2546, false
ca1qknnu527ew72zqfnarucp42q7fcwsy2rh85uwc0rfpmj4jkxzzvky0pxw7s, 523, false
ca1qknnlz8m3g76upc5r7nvgh0mkgxm2553ymtx6yp5rqquvyahqpsm6v67697, 628, false
ca1qkn5prwflkvd2ugxhu6ynwp7ye4lxgmdjeew2849xpz58sxvayphva4tcsl, 61753, false
ca1qkn5palzfva43fzfsm049augwpmgwukjk7f35tm7amunnh9fu8as2apszs3, 206626, true
ca1qkn5zzaeugxlwmn87wq7plssmcj3636q9yhghtwusrgn8smdzntvyn29t86, 37645, false
ca1qkn5rayp95vwnzhhn0dq33gc88nmyp4kjd4lqjw2xcnj3s9n8r7vzl7zw8p, 115912, false
ca1qkn59asqufqdamkkzfgd3wnfwy0r9cy7z6qc57u0cp7dfrged7tqct3ek8u, 14924, false
ca1qkn58223jd7l76gtg30688rl9dun649g9tv04zma7ylzsymha8spxqgy57h, 43904, false
ca1qkn5g0zkdxnredxy3keu6aqnyljnlsn8m8m47sjxh3v0y78qk07nxvsxtpk, 20996, false
ca1qkn52xyfhh087ex3ck6mp2fzt4pp7u8rhxl83w7e9jjzhjldfuy82xen5p0, 3378, false
ca1qkn5t5gfw45l92rs2hk73at2e66y4x4dgcmjylklxfrsu2wk4s37xn0ufwl, 1685, false
ca1qkn50l98pvcjagj48h3ss5kdrfj0402fmdmtchwsfzqc7dtg0j7pzeqrt7q, 5633, false
ca1qkn53xcpuaxlent502ywyed8uupwz0hy7l8tf9yjjzc8msfmqfgpcfd5f4v, 3056, false
ca1qkn5j4jc0dzunqv8x6pqgy922fa2ngtpx2pw9eart32f3h4mpazpykmzyxs, 1265, false
ca1qkn5kgxdtfkzat9wv9d0p59vl0rramml032als93gtl82ualvv2l5703f53, 32019, false
ca1qkn5ked828y6x4mruspwq4ygnde2g8tr6z8smfmmkj89rj6t2c3aszkp8ws, 24076, false
ca1qkn5h7p5fuxljzxhce5q3ydh54c9manlm9etqayzjf3s7uj445scy9luphl, 5019, false
ca1qkn56gkncdl2g47vau9lvg8q655guffajzru382nw83tsx3e2x4pygyua6k, 23963, false
ca1qkn5ay55gwsx8fy6hwhztphlxjhyv768jespnggfv4x4vqnxg9a8qlx9t3w, 7390, false
ca1qkn577p0u4ackykl73rsagre8m6ukxauw9xdw6fxm3n390wwhnuzz0k7z85, 42501, false
ca1qkn57llay9xylz4eplpk44v96n9pfl40gq9xpd8rapxntywczjhrck26y25, 2130, false
ca1qkn5lpyvuc303dm836vc7pd4wg9p6zwxsm5g6xekf74xlrfwp465s8sdhsg, 63183, false
ca1qkn5luz4dm9q2t7zlcqc6nfvcyc7r2c3xzaxtqz38s89tsycn3pwvp2wwn5, 2504, false
ca1qkn4qlwgq7apjlnmllthgwaduct52vrvka3cv3uluurzqf6t5t85kd362su, 17428, false
ca1qkn4f0amt5a69layupwa2jq6hqrqvx0v6fr2j7q6amlgvclz49tnyh5mgqw, 100413, false
ca1qkn4th7fsakk6z779ehcxdj7khq7paj4gkwge6gey8mzsjzqpnw0j2agdgn, 772, false
ca1qkn409xxqnr6l37k5qa5h5dy3zjud3xp9glpq7f64pa7vn7phlap59ny6n7, 5943, false
ca1qkn407scedwaduqcp5amjceuw2e4rrnmpz7jcrwu2xphevvwjzhlvvwnlxj, 3157, false
ca1qkn43c87kfewglwsg4wj76n0pwdwf0k3uy0x5ezdf4zrwv26pun37x46amr, 4198, false
ca1qkn4jw4cywsttuyxre77fdhzffxflla8t4c5eg3lwqn2q3zzhrq9zxvsq7l, 10523, false
ca1qkn44wwa85hxmqcec58cz0qwl86nde3xer2np6u34n9w7830s2q6srxf5x9, 45837, false
ca1qkn4cvqfxjc4aluvs7pvqxgk3medcc5w4nr7mfdmlsvlmcqygpjmcgnr862, 204212, false
ca1qkn4ehp6rrceed6tedv6hz0p8ppj5wsgf9qvk2n8ckse7zkh30lfvzrrxj3, 276, false
ca1qkn4emr0newx3kp2fe03uthpqwftx4pegu00kr6dpjakfct5zgvjvq3e539, 1204, false
ca1qkn4e7lryl0gqavz6da3clu409gm88az24k5ajhdc7srq2pe6n9z7qkvv52, 7400, false
ca1qkn4mrecaxvz6x8rxa9xrvfh7vx40clnegsxgwcxk84a7x5jnudd6ytytyn, 5461, false
ca1qkn4lr5rzkhclpxxx643knnnzf2kthrqhqfpfl7hwcfpm3cqrcwlj6yxyeq, 19549, false
ca1qkn4lvfcape4z96kfn0amnckdqmg8elgvsnjvp3s8k9p470eaupxs2lum0v, 4910, false
ca1qkn4l52gsecns70lhfeskraaq3rff6649s77lu7eh2p87jkpkn6d5q307wz, 110681, false
ca1qknkxe7f76ssdxqv0q3zcmnvcqg0zcxw4e585222v4zewe5fmf9kutpuf57, 4909, false
ca1qknk8mevte09ngahfv8dw7jluwd3d2f4w837j8h5k52vddn5cn6vq4m6amw, 2345, false
ca1qknkfj0vxn0d28dkngv89utr2tp3kc0mzyhne5aunsnh8ru0jcmt6drqx4r, 825, false
ca1qknktunjm08cmwwp9l094rsx8ny0jwx8g6xqvgvseanx0sjrrlruc7760q5, 26048, false
ca1qknkdarl90yr3t5eyqm98ry5q6dm2ar7m8dz48s433uhjtq6t4qyjkjrl2z, 35, false
ca1qknk0snqlywu6sghx4jmhy8ck7akepfqkz0gjxdklhkgwqeh6s2q5y6gp4d, 55, false
ca1qknk5sj8xskwcqxudwqfvd9zce02dmslcc4gpyv5swa82e22vp93skurqtq, 4600, false
ca1qknkkuf2radhzp576sgaj44gsdk2uqvsedh33fd8kgv0v7qnf5aqj3c59up, 1894, false
ca1qknkex84dx2x0et48t2ya0l93057azcdw4j2fxyz00499rdh84t3xeyl04j, 21712, true
ca1qknkeatj54vz7kvjjxakk3x2gtpgt9lkp7rysdftuky8wyfp4uk4qpcu0ux, 9968, false
ca1qknk66dm2yvx2zszruevkkc04jwua74acxhdeh0ypzlguemc03gy7637plq, 1994, false
ca1qknk6alqzh88a02sh2kc39hse35dh4ahun52g6ww9z7n5vgvwj9aqq7u83l, 14842, false
ca1qknka6fnxa76arjfqdgazn32rrhdt3yzrjy732y3w092fjv3e2w0ytk9m6h, 546, false
ca1qknk7wg70c6xhxzyp5v7p5wlsfcr0gxw53dy4kkn2a6xgep9z5z37kwc8ya, 14555, false
ca1qknklnl7zumnee4ngn0yc8y6lkd0zkhznqfzy2ptnvwmwl03enre54wmwvn, 43098, false
ca1qknkl74ffzjh4ee7j9lhcxa4mgtap3c7kytp8arzlrkaxqzzlwl9y022aae, 76180, false
ca1qknhyturh8luxyr0jfh6qcvrgncjvycpx8w6amva5x3lkc3tnql2jnkjgck, 931800, false
ca1qknhx25ekys0j35f0s34d2vxmkm6zly7fln2h3ymcrr5fe705dgs2dkf8hp, 8020, true
ca1qknhgzquvy6ejdyc8njc9242fw08al6dzmrqesktnma6zxhs5eftu2dtlvh, 22292, false
ca1qknhghtnjemfp28z34f3tljs6wfs49cnwctscelt8q5nuxdarvuqzpxqu9l, 219654, true
ca1qknhfap6me7eq9ymq6jtr82fx4ranauhnrdrt047qcvwncyakjs773y89cu, 3140, false
ca1qknh5thy6glaaj0zthqfjvud6fwwu828et3svpylph958ejexq2nwyf59sd, 619, false
ca1qknhazh8qm5ults6y0mwm30xuj8la230mdmtwm42jxs5kqpmy8vn27exnjg, 1287, false
ca1qknh7hf94xwydkaasjmx06srnt9ts4z05qj7a6yjx6fcc2ld93lngntkx5e, 13302, false
ca1qkncpu2sswffjpu6fqyrelm67y6j22zeyn9a9vjd7dwvpnn0rgz6vmklmyr, 59000, true
ca1qkncr77h26r5p26356n073um2hl20z99x3rkfcaqa72ptm44wxw6287e8pt, 2791, true
ca1qknc2qnxqvncyhe8e9whgs8csamlk02h23hlcyqymsuh529qgppmx94g33y, 2894, false
ca1qkncts5flrl7akufsnnnejd33g3tu8zhge3ell05y49pc03txd2a7v7lcel, 187234, true
ca1qknct39k6jq8pr09nqtce5pyqmnzvycnvtuxtpnypgwnng4njj40k5yjd8k, 6452, false
ca1qkncvv0y8mfnuxunq2vpw0p4agqrs2mlky5x5dd5quesjaxhp4e55p7x5y8, 950, false
ca1qkncmdpqa97savw48cwuh8nux9djeaqukssa54s2s3ywzzlkujqwqljp0tc, 2715204, false
ca1qkncap5hxt9pa4gt0ksxcdevncsnry9jrslzfddc65kqpl2krymqgpwxd0a, 6236, false
ca1qknep2z4deed0uqezgfwyycy7z2z3uef50950qfgjh3ra9ft4l4tsymsya2, 296000, false
ca1qkne88u6dy55w7kekqzsdgqpy5qj9qfwldg54cg63pqgq437vrhdv9jed3y, 4963, false
ca1qknet9s3j77ujdcv9urkht40uvy6gudhtuacchu4thpukmvwlhmu5cdcpe6, 36168, false
ca1qknedyxm44c8ztp9cgjz488c6n0whax05ssxe4wkv8qc9ytjtqdcwxnajvx, 100000, false
ca1qkned0rpsl55dazxpwh4jvmc6nd2mn9pn5a2dhhq8z5safend0k750pvras, 68144, false
ca1qkned0srl80ff7sxe6dm28lrgkxprpv04xy96yk6ac9t3nhf7eekq2an6m2, 55225, false
ca1qkned47m257c30feyu6gcy600r4vgkpwf3x33827dj5fgmwzsvkduh9jlft, 1009, false
ca1qknekf8pmqfl23eq863ruxamel7qc9rmj8rrkkwfuc9qhqtsxmelcx8f7wt, 1004, false
ca1qknehs39h57d3rrgrsykj42qecg6qq5dm0yzgqr09kqelk73zgtgx87rmv3, 1493, false
ca1qkneexuvvu7c5fr3tmhy06cfde3t7mpakvtqthr2hqpwwxu6tffyu65vdt2, 55, false
ca1qkneu5ev5cs5z6xf9w5naas0223atsv84wz7dh630jh29v8850u2gkqu3ne, 102, false
ca1qkneaph6c9gr8w8ncmtjzha7jvjk2ggg0xllfq33wt0kkw7ml9vn25rg99a, 345, false
ca1qkneayt2tv4q0ygrgv94mr4r87nzctur4tev35sdwp6vcwl77xcd5l42zr3, 546, false
ca1qkneax3cvy0ysapfwljdzuajxay8dyz6ex0py24axz2ucjuem3sqxz8nut9, 2226, false
ca1qknea66n2e5e7w6p3tak5c8hdnu9cz5cs6tjhw0p39cpc6392h7c2r3pktr, 2294, true
ca1qkn6rvafzn0xwtjgxsgjc98anwt0htwnhv0sdf6f5mawhmf3m4r766a2de9, 73, false
ca1qkn6y86y4fdkf04zrchjqecd7v40vf6gczvfz4jprfe4p37a34v559qpe4l, 21275, false
ca1qkn68fvlkh3w7raa6she2wnpu8wmckswu89dzkmw3dzjph94zh5s2qtr52x, 378, false
ca1qkn68n6npc3x8equ0ndn5uq5xm8khn05mjz593gkq00re6mczfpvsg54m2x, 344393, true
ca1qkn62vm4x4533k753q379axls28v3eaak2vnvukkdavkjrtjfhmeq5rlvyc, 7011, false
ca1qkn6dqgkkja7cp3lut9hs98r8zgvywnvdlppcnmmkng82w2q3dg9kxm2j7s, 80370, true
ca1qkn63uynxye8hjzslj7s5s9zpgqdlkz64l9jt53ulsvht3uwtn987ulxucp, 511, false
ca1qkn6nwshmp9hnnn25lm6pv0f7s0my0fj786363w2gn67z8wjzre4qv65pgh, 3963, false
